PSRXYZA,USB2,0,50.0,FINESTEERING,2354,588535.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641820.2087,-3664899.3529,4939951.6397,2.6783,2.8857,3.0664,SOL_COMPUTED,DOPPLER_VELOCITY,-1.3003,-0.1344,-0.0764,0.0341,0.0419,0.0578,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*8161eca7
PSRXYZA,USB2,0,48.0,FINESTEERING,2354,588536.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641821.4858,-3664899.4793,4939951.2425,2.6807,2.8949,3.0682,SOL_COMPUTED,DOPPLER_VELOCITY,-1.3360,0.0448,-0.2072,0.0344,0.0418,0.0627,"",0.000,0.000,0.000,30,21,0,0,0,06,35,33*65d9ee03
PSRXYZA,USB2,0,48.0,FINESTEERING,2354,588537.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641822.6612,-3664899.4099,4939950.7230,2.6760,2.8838,3.0657,SOL_COMPUTED,DOPPLER_VELOCITY,-1.3398,-0.0189,-0.4584,0.0338,0.0414,0.0604,"",0.000,0.000,0.000,30,21,0,0,0,06,35,33*b87b73e8
PSRXYZA,USB2,0,49.5,FINESTEERING,2354,588538.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641823.8163,-3664899.1148,4939950.1367,2.6723,2.8777,3.0649,SOL_COMPUTED,DOPPLER_VELOCITY,-1.3289,0.1206,-0.5576,0.0327,0.0413,0.0589,"",0.000,0.000,0.000,30,21,0,0,0,06,35,33*4eb0bd9f
PSRXYZA,USB2,0,48.5,FINESTEERING,2354,588539.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641824.8712,-3664898.7516,4939949.5493,2.6713,2.8782,3.0637,SOL_COMPUTED,DOPPLER_VELOCITY,-1.2191,0.1892,-0.6264,0.0307,0.0397,0.0580,"",0.000,0.000,0.000,31,21,0,0,0,06,35,33*13dc47cd
PSRXYZA,USB2,0,48.5,FINESTEERING,2354,588540.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641826.3677,-3664899.2320,4939949.3059,2.6721,2.8816,3.0682,SOL_COMPUTED,DOPPLER_VELOCITY,-1.2195,0.0281,-0.4901,0.0305,0.0383,0.0578,"",0.000,0.000,0.000,30,21,0,0,0,06,35,33*0ef02088
PSRXYZA,USB2,0,49.0,FINESTEERING,2354,588541.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641827.6025,-3664899.3630,4939948.8696,2.6715,2.8806,3.0632,SOL_COMPUTED,DOPPLER_VELOCITY,-1.2237,-0.2185,-0.3984,0.0314,0.0390,0.0580,"",0.000,0.000,0.000,30,21,0,0,0,06,35,33*dca68491
PSRXYZA,USB2,0,56.0,FINESTEERING,2354,588542.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641828.9446,-3664899.6510,4939948.4416,2.6702,2.8778,3.0612,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1771,-0.3081,-0.3512,0.0337,0.0405,0.0592,"",0.000,0.000,0.000,31,21,0,0,0,06,35,33*0b9aa2be
PSRXYZA,USB2,0,55.0,FINESTEERING,2354,588543.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641830.1295,-3664899.7892,4939947.9292,2.6702,2.8788,3.0618,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1051,-0.2997,-0.4539,0.0337,0.0408,0.0594,"",0.000,0.000,0.000,31,21,0,0,0,06,35,33*a49fb559
PSRXYZA,USB2,0,54.5,FINESTEERING,2354,588544.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641831.2943,-3664899.8402,4939947.3466,2.6690,2.8752,3.0595,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0800,-0.2566,-0.5143,0.0353,0.0438,0.0601,"",0.000,0.000,0.000,31,21,0,0,0,06,35,33*eceac247
PSRXYZA,USB2,0,54.5,FINESTEERING,2354,588545.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641832.4599,-3664899.9674,4939946.8178,2.6701,2.8783,3.0618,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0151,-0.1129,-0.8023,0.0394,0.0478,0.0647,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*73ed17c7
PSRXYZA,USB2,0,54.5,FINESTEERING,2354,588546.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641833.6059,-3664900.2525,4939946.2940,2.6724,2.8872,3.0639,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0558,-0.1636,-0.7446,0.0336,0.0410,0.0593,"",0.000,0.000,0.000,31,21,0,0,0,06,35,33*65012614
